ASIN,iSKU,BOM ID,BOM Class,Component Type,Quantity (unit/kg/Liter),Material Unit Price,Per FG price,Status,
B01BPBXJIM,TA-Balancing-Herbal-Toner-4oz,RM-ROSE-WATER,Raw Material,Ingredient,0.04052,11.47,0.46477,Active,
B01BPBXJIM,TA-Balancing-Herbal-Toner-4oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.04052,4.03,0.16326,Active,
B01BPBXJIM,TA-Balancing-Herbal-Toner-4oz,LABL-TA-3.75x4.75-Toner-4oz,Packaging,Label,1,0.36,0.3605,Active,
B01BPBXJIM,TA-Balancing-Herbal-Toner-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B01BPBXJIM,TA-Balancing-Herbal-Toner-4oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,JAR-TA-8oz-J049A,Packaging,container/Pouch,1,,,Hibernated,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,LABL-1X11-Ashwagandia-Coff-Scrub-Side,Packaging,Label,1,,,Hibernated,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,M1108CL-Shrink-Band-152x51,Packaging,Safety Shrink Band,1,0.03,0.03,Hibernated,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,S-11802-Shrink-Tube,Packaging,Safety Shrink Band,1,,,Hibernated,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,LID-TA-8oz-L475BKP1-TA-Cellulite-Scrub-8oz-Pre-Labeled,Packaging,Top Cover,1,,,Hibernated,
B01LYNNX7U,TA-Cellulite-Scrub-8oz,WHC-TA-Cellulite-Scrub-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B07NBQYCRV,TA-Crepey-Exfoliating-Body-Polish-8oz,LABL-2.25x4.5-Crepey-Skin-Exfoliating-Body-Polish-Back,Packaging,Label,1,,,Hibernated,
B07NBQYCRV,TA-Crepey-Exfoliating-Body-Polish-8oz,LABL-2.25x4.5-Crepey-Skin-Exfoliating-Body-Polish-Front,Packaging,Label,1,,,Hibernated,
B07NBQYCRV,TA-Crepey-Exfoliating-Body-Polish-8oz,M1005CL-Dome-Shrink-Band 77X185,Packaging,Safety Shrink Band,1,0.09,0.09324,Hibernated,
B07NBQYCRV,TA-Crepey-Exfoliating-Body-Polish-8oz,TA-Crepey-Skin-Exfoliating-Body-Polish,Raw Material,Turnkey FG,1,,,Hibernated,
B07D4DN6BM,TA-Crepey-Skin-Facial-Cleanser-8oz,BTL-TA-8oz-B311AM,Packaging,Container/Pouch,1,0.29,0.29,Hibernated,
B07D4DN6BM,TA-Crepey-Skin-Facial-Cleanser-8oz,LABL-5.75x5.125-Crepey-Skin-Facial-Cleanser-Wrap,Packaging,Label,1,,,Hibernated,
B07D4DN6BM,TA-Crepey-Skin-Facial-Cleanser-8oz,TA-Crepey-Skin-Facial-Cleanser,Raw Material,Turnkey FG,1,,,Hibernated,
B07DDF9FFJ,TA-Crepey-Skin-Microdermbrasion-Mask-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Hibernated,
B07DDF9FFJ,TA-Crepey-Skin-Microdermbrasion-Mask-4oz,LABL-Crepey-Skin-Microdermabrasion-Mask-Side,Packaging,Label,1,0.39,0.387,Hibernated,
B07DDF9FFJ,TA-Crepey-Skin-Microdermbrasion-Mask-4oz,LABL-Crepey-Skin-Microdermabrasion-Mask-Top,Packaging,Label,1,0.39,0.387,Hibernated,
B07DDF9FFJ,TA-Crepey-Skin-Microdermbrasion-Mask-4oz,TA-Crepey-Skin-Microdermabrasion-Mask,Raw Material,Turnkey FG,1,,,Hibernated,
B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,JAR-89-400-8oz-Straight-Base-White-HS,Packaging,CM Packaging-Container,1,0.47,0.46784,Active,
B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,LID-89-400-Cap-F217-Liner-White-HS,Packaging,CM Packaging-Top,1,0.22,0.2194,Active,
B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,LABL-11.3125x1.625-Crepey-Skin-Cream-Side,Packaging,Label,1,0.13,0.125,Active,
B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,WL-Crepey-Lotion-8oz-HS,Raw Material,White Label,1,2.4,2.4,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,1,0.19,0.19,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,LABL-5.8x0.625-Cystic-Acne-Spot-0.5oz-Covalence,Packaging,CM Packaging-Label,1,,,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,LID-48-400-Cap-F217-Liner-White,Packaging,CM Packaging-Top,1,0.1,0.1,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,BOX-TA-Cystic-Spot-Covalence,Packaging,CM-Box,1,0.29,0.29155,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,INSRT-TA-Cystic-Spot,Packaging,Insert,1,0.02,0.0237,Active,
B01BPCAWK4,TA-Cystic-Acne-Spot-Treatment-0.5oz,TA-Cystic-Acne-Spot-Treatment-NEW-Covalence,Raw Material,Turnkey FG,1,1.31,1.31,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,JAR-48-400-1/2oz-Double-Wall-White-Covalence,Packaging,CM Packaging-Container,2,0.19,0.38,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,LABL-5.8x0.625-Cystic-Acne-Spot-0.5oz-Covalence,Packaging,CM Packaging-Label,2,,,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,LID-48-400-Cap-F217-Liner-White,Packaging,CM Packaging-Top,2,0.1,0.2,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,BOX-TA-Cystic-Spot-Covalence,Packaging,CM-Box,2,0.29,0.5831,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,INSRT-TA-Cystic-Spot,Packaging,Insert,2,0.02,0.0474,Active,
B08NRP3BJD,TA-Cystic-Acne-Spot-Treatment-0.5oz-2Pack,TA-Cystic-Acne-Spot-Treatment-NEW-Covalence,Raw Material,Turnkey FG,2,1.31,2.62,Active,
B07GSGLKNH,TA-Deep-Wrinkle-Serum-1oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B07GSGLKNH,TA-Deep-Wrinkle-Serum-1oz,TA-Deep-Wrinkle-Serum-PLSF,Raw Material,Turnkey FG,1,2.5,2.5,Active,
B08J3TKTX9,TA-Dermatitis-Cream-8oz,JAR-89-400-8oz-Straight-Base-White-HS,Packaging,CM Packaging-Container,1,0.47,0.46784,Active,
B08J3TKTX9,TA-Dermatitis-Cream-8oz,LID-89-400-Cap-F217-Liner-White-HS,Packaging,CM Packaging-Top,1,0.22,0.2194,Active,
B08J3TKTX9,TA-Dermatitis-Cream-8oz,LABL-TA-Dermatitis-Side,Packaging,Label,1,0.39,0.39,Active,
B08J3TKTX9,TA-Dermatitis-Cream-8oz,WL-Crepey-Lotion-8oz-HS,Raw Material,White Label,1,2.4,2.4,Active,
B081NLTJXQ,TA-Double-Stem-Cell-Serum-1oz,CLEARECOBAG-4X5,Packaging,Eco Bags,1,0.07,0.06937,Hibernated,
B081NLTJXQ,TA-Double-Stem-Cell-Serum-1oz,TA-Double-Stem-Cell-Serum,Raw Material,Turnkey FG,1,10.42,10.42,Hibernated,
B07HHF7Q3M,TA-Eczema-Cream-4oz,LABL-8.8 x 0.9-Eczema-Cream-Side,Packaging,Label,1,,,Hibernated,
B07HHF7Q3M,TA-Eczema-Cream-4oz,052x143-.05-SBDC-Dome-Shrink-Band-52x143,Packaging,Safety Shrink Band,1,,,Hibernated,
B07HHF7Q3M,TA-Eczema-Cream-4oz,LID-TA-4oz-L240B-TA-Eczema-Cream-Pre-Labeled,Packaging,Top Cover,1,0.25,0.2455,Hibernated,
B07HHF7Q3M,TA-Eczema-Cream-4oz,TA-Eczema-Cream,Raw Material,Turnkey FG,1,6.82,6.82,Hibernated,
B08G1VHSLJ,TA-Euc-Trvl-Spry-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B08G1VHSLJ,TA-Euc-Trvl-Spry-2oz,RM-ISO-ALCOHOL-70,Raw Material,Ingredient,0.059,2.6,0.15316,Hibernated,
B08G1VHSLJ,TA-Euc-Trvl-Spry-2oz,RM-TA-EUCALYPTUS-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,38.5,0.0385,Hibernated,
B08G1VHSLJ,TA-Euc-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Eucalyptus-Colored,Packaging,Label,1,,,Hibernated,
B08G1VHSLJ,TA-Euc-Trvl-Spry-2oz,SPRAY-MIST-20-410-White,Packaging,Top Cover,1,0.06,0.06,Hibernated,
B081NX7CW4,TA-Exfoliating-Stem-Cell-Facial-Cleanser-8oz,TA-Exfoliating-Stem-Cell-Facial-Cleanser-PLSF,Raw Material,Turnkey FG,1,5,5,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,JAR-TA-4oz-J048A,Packaging,container/Pouch,1,,,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,LABL-1X8.5-Blk-Head-Face-Scrub-Side,Packaging,Label,1,,,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,LABL-25-Blk-Head-Face-Scrub-Top,Packaging,Label,1,,,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,M172-Shrink-Band-118x70,Packaging,Safety Shrink Band,1,0.01,0.01,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,S-19011-Shrink-Tube,Packaging,Safety Shrink Band,1,,,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,LID-TA-4oz-L240B-TA-BlkHeadFaceScrub-4oz-Pre-Labeled,Packaging,Top Cover,1,,,Hibernated,
B01BPACNX0,TA-Face-Exfoliating-Acne-Scrub-Pads-4oz,WHC-TA-BlkHeadFaceScrub-4oz,Raw Material,Turnkey FG,1,,,Hibernated,
B00U1J83SQ,TA-Four-In-One-Acne-Treatment-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B00U1J83SQ,TA-Four-In-One-Acne-Treatment-4oz,LABL-8.79x1.58-TA-Four-In-One-Acne-Treatment-4oz,Packaging,Label,1,,,Active,
B00U1J83SQ,TA-Four-In-One-Acne-Treatment-4oz,WL-Four-In-One-4oz-PLSF,Raw Material,White Label,1,4.05,4.05,Active,
B012BKQ5YG,TA-Four-In-One-Acne-Treatment-8oz,CLEARECOBAG-7.5X10,Packaging,Eco Bags,1,0.08,0.0816,Active,
B012BKQ5YG,TA-Four-In-One-Acne-Treatment-8oz,LABL-10.5905x1.6418-TA-Four-In-One-Acne-Treatment-8oz,Packaging,Label,1,0.36,0.3605,Active,
B012BKQ5YG,TA-Four-In-One-Acne-Treatment-8oz,WL-Four-In-One-8oz-PLSF,Raw Material,White Label,1,6.59,6.59,Active,
B018KBBNMO,TA-Hair-Growth-Spray-Bamboo-8oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B018KBBNMO,TA-Hair-Growth-Spray-Bamboo-8oz,TA-Hair-Growth-Spray-Bamboo-PLSF,Raw Material,Turnkey FG,1,6,6,Active,
B018KBV96E,TA-Hair-Growth-Spray-Grapefruit-8oz,BTL-TA-8oz-B311AM,Packaging,Container/Pouch,1,0.29,0.29,Active,
B018KBV96E,TA-Hair-Growth-Spray-Grapefruit-8oz,LABL-5.75X5-Hair-Growth-Grape-Wrap,Packaging,Label,1,0.26,0.263,Active,
B018KBV96E,TA-Hair-Growth-Spray-Grapefruit-8oz,M1005CL-Dome-Shrink-Band 77X185,Packaging,Safety Shrink Band,1,0.09,0.09324,Active,
B018KBV96E,TA-Hair-Growth-Spray-Grapefruit-8oz,SPRAY-TA-S005,Packaging,Top Cover,1,0.29,0.29,Active,
B018KBV96E,TA-Hair-Growth-Spray-Grapefruit-8oz,TA-HairSpray-Grapefruit,Raw Material,Turnkey FG,1,,,Active,
B018KAH8M4,TA-Hair-Growth-Spray-Lavender-8oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B018KAH8M4,TA-Hair-Growth-Spray-Lavender-8oz,TA-Hair-Growth-Spray-Lavender-PLSF,Raw Material,Turnkey FG,1,6,6,Active,
B081NJQQS2,TA-Hair-Growth-Stem-Cell-Conditioner-8oz,TA-Rose-Stem-Cell-Conditioner-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
#N/A,TA-Hair-Savior,LABL-7.5X3-Hair-Savior-Wh-HiGl,Packaging,Label,1,#N/A,#N/A,hibernated,
#N/A,TA-Hair-Savior,TA-Hair-Savior,Raw Material,Turnkey FG,1,#N/A,#N/A,hibernated,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,JAR-Inv-Spot-48-400-1/2oz-Double-Wall-White-PLSF,Packaging,CM Packaging-Container,0,0.26,0,Active,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,LID-48-400-Cap-F217-Liner-White-0.5oz-PLSF,Packaging,CM Packaging-Top,0,0.12,0,Active,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,CLEARECOBAG-4X5,Packaging,Eco Bags,0,0.07,0,Active,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,LABL-6.125X0.5625-Invis-Spot-Side,Packaging,Label,0,,,Active,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,WL-Invisible-Spot-Treatment-PLSF,Raw Material,White Label,0,2.49,0,Active,
B06XRFGLZT,TA-Invisible-Acne-Spot-Treatment-0.5oz,TA-Invisible-Acne-Spot-Treatment-0.5oz-DS,Raw Material,Turnkey FG,1,2.18,2.18,Active,
B08G1WX8YH,TA-Lemon-Trvl-Spry-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B08G1WX8YH,TA-Lemon-Trvl-Spry-2oz,RM-ISO-ALCOHOL-70,Raw Material,Ingredient,0.059,2.6,0.15316,Hibernated,
B08G1WX8YH,TA-Lemon-Trvl-Spry-2oz,RM-TA-LEMON-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,169.95,0.16995,Hibernated,
B08G1WX8YH,TA-Lemon-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Lemon-Colored,Packaging,Label,1,,,Hibernated,
B08G1WX8YH,TA-Lemon-Trvl-Spry-2oz,SPRAY-MIST-20-410-White,Packaging,Top Cover,1,0.06,0.06,Hibernated,
B08G1YK3VN,TA-Lvndr-Trvl-Spry-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B08G1YK3VN,TA-Lvndr-Trvl-Spry-2oz,RM-ISO-ALCOHOL-70,Raw Material,Ingredient,0.059,2.6,0.15316,Hibernated,
B08G1YK3VN,TA-Lvndr-Trvl-Spry-2oz,RM-TA-LAVENDER-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,83.6,0.0836,Hibernated,
B08G1YK3VN,TA-Lvndr-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Lavender-Colored,Packaging,Label,1,,,Hibernated,
B08G1YK3VN,TA-Lvndr-Trvl-Spry-2oz,SPRAY-MIST-20-410-White,Packaging,Top Cover,1,0.06,0.06,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,BTL-TA-8oz-B311AM,Packaging,Container/Pouch,1,0.29,0.29,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,CLEARECOBAG-7.5X10,Packaging,Eco Bags,1,0.08,0.0816,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,LABL-5.75X5-Matcha-Face-Mask-Wrap,Packaging,Label,1,,,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,M1005CL-Dome-Shrink-Band 77X185-,Packaging,Safety Shrink Band,1,,,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,PUMP-TA-8oz-DP42,Packaging,Top Cover,1,,,Hibernated,
B076QL5T64,TA-Matcha-Face-Mask-8oz,TA-Anti-Aging-Matcha-Mask,Raw Material,Turnkey FG,1,,,Hibernated,
B07499RYRP,TA-Matcha-Face-Wash-8oz,BTL-TA-8oz-B311AM,Packaging,Container/Pouch,1,0.29,0.29,Hibernated,
B07499RYRP,TA-Matcha-Face-Wash-8oz,BTLCAP-TA-8oz-L381,Packaging,Container/Pouch,1,,,Hibernated,
B07499RYRP,TA-Matcha-Face-Wash-8oz,LABL-5.75X5-Matcha-Face-Wash-Wrap,Packaging,Label,1,,,Hibernated,
B07499RYRP,TA-Matcha-Face-Wash-8oz,M1005CL-Dome-Shrink-Band 77X185,Packaging,Safety Shrink Band,1,0.09,0.09324,Hibernated,
B07499RYRP,TA-Matcha-Face-Wash-8oz,TA-Matcha-Face-Wash,Raw Material,Turnkey FG,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,JAR-TA-.25oz-J006CB,Packaging,container/Pouch,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,CLEARECOBAG-4X5,Packaging,Eco Bags,1,0.07,0.06937,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,INSRT-TA-Lip-Scrub,Packaging,Insert,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,LABL-.5X4.125-Matcha-Scrub-Side,Packaging,Label,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,LABL-1.25-Matcha-Lip-Scrub-Top,Packaging,Label,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,M175-Shrink-Band-57x36,Packaging,Safety Shrink Band,1,0.01,0.01,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,LID-TA-.25oz-L189S-TA-Matcha-Lip-Scrub-Pre-Labeled,Packaging,Top Cover,1,,,Hibernated,
B07491MKT8,TA-Matcha-Lip-Scrub-0.25oz,TA-Matcha-Lip-Scrub,Raw Material,Turnkey FG,1,,,Hibernated,
B07NBR2319,TA-DHT-Blocking-Hair-Spray-4oz,BTL-TA-4oz-B345A,Packaging,Container/Pouch,1,0.3,0.3,Hibernated,
B07NBR2319,TA-DHT-Blocking-Hair-Spray-4oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Hibernated,
B07NBR2319,TA-DHT-Blocking-Hair-Spray-4oz,LABL-3.5x4.75-Men's-DHT-Blocking-Hair-Growth-Wrap,Packaging,Label,1,,,Hibernated,
B07NBR2319,TA-DHT-Blocking-Hair-Spray-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Hibernated,
B07NBR2319,TA-DHT-Blocking-Hair-Spray-4oz,TA-Mens-DHT-Blocking-Hair-Growth-Spray,Raw Material,Turnkey FG,1,,,Hibernated,
B07ZS8LCV6,TA-Natural-Defense-Hand-Purifying-Gel-8oz,TA-Hand-Purifying-Gel-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,BTL-8oz-Cosmo-White-24-410,Packaging,Container/Pouch,1,0.3,0.3,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,CLEARECOBAG-7.5X10,Packaging,Eco Bags,1,0.08,0.0816,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.0001,70.95,0.0071,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-TA-TEA-TREE-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.0002,73.48,0.0147,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-Clary-Sage-Essential-Oil,Raw Material,Ingredient,0.0002,178.79,0.03576,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-Cashmere-Pear-Fragrance-Oil,Raw Material,Ingredient,0.0004,81.83,0.03273,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-Euxyl-PE-9010,Raw Material,Ingredient,0.0011,39.93,0.04392,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-TA-LAVENDER-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.0041,83.6,0.34276,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-Polysorbate-20,Raw Material,Ingredient,0.005,13.2,0.066,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-ISO-ALCOHOL-99,Raw Material,Ingredient,0.00698,0.73,0.0051,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.01553,0.26,0.0041,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.2029,0.26,0.0536,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,LABL-5.75X5.25-Linen-Spray-Lav-Wrap,Packaging,Label,1,0.33,0.33,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B08BWN33SX,TA-Natural-Linen-Spray-Lavender-8oz,"TRIGGER-SPRAYER-24-410-7.75""",Packaging,Top Cover,1,,,Active,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,BTL-2oz-Oval-Teardrop-White-20-410,Packaging,Container/Pouch,1,0.09,0.09,Hibernated,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,RM-ISO-ALCOHOL-70,Raw Material,Ingredient,0.059,2.6,0.15316,Hibernated,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.001,70.95,0.07095,Hibernated,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Peppermint-Colored,Packaging,Label,1,,,Hibernated,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,LABL-TA-Shrink-Sleeve-Travel-Spray-Peppermint-Clear,Packaging,Label,1,,,Hibernated,
B08G1WGQR4,TA-Pprmnt-Trvl-Spry-2oz,SPRAY-MIST-20-410-White,Packaging,Top Cover,1,0.06,0.06,Hibernated,
B08J3Y9SZ8,TA-Psoriasis-Cream-8oz,JAR-89-400-8oz-Straight-Base-White-HS,Packaging,CM Packaging-Container,1,0.47,0.46784,Active,
B08J3Y9SZ8,TA-Psoriasis-Cream-8oz,LABL-TA-Psoriasis-Side,Packaging,Label,1,0.16,0.16,Active,
B08J3Y9SZ8,TA-Psoriasis-Cream-8oz,M172-Shrink-Band-118x70,Packaging,Safety Shrink Band,1,0.01,0.01,Active,
B08J3Y9SZ8,TA-Psoriasis-Cream-8oz,WL-Crepey-Lotion-8oz-HS,Raw Material,White Label,1,2.4,2.4,Active,
B09BCSL46R,TA-Retinol-Cream-2oz,CLEARECOBAG-6X8,Packaging,Eco Bags,1,0.06,0.05573,Active,
B09BCSL46R,TA-Retinol-Cream-2oz,TA-Retinol-Cream-PLSF,Raw Material,Turnkey FG,1,3.5,3.5,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,BTL-4oz-Cosmo-White-20-410,Packaging,Container/Pouch,1,0.24,0.24,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.08,0.26,0.02113,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-PURIFIED-WATER,Raw Material,Ingredient,0.0069,0.26,0.00182,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-ISO-ALCOHOL-99,Raw Material,Ingredient,0.0031,0.73,0.00227,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-Lemongrass-Essential-Oil,Raw Material,Ingredient,0.01,50.93,0.5093,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-Organic-Orange-Essential-Oil,Raw Material,Ingredient,0.0001,51.26,0.00513,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-Polysorbate-20,Raw Material,Ingredient,0.0014,13.2,0.01848,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-TA-LEMON-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00015,169.95,0.02549,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-TA-PEPPERMINT-ESSENTIAL-OIL-TMP,Raw Material,Ingredient,0.00015,70.95,0.01064,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,RM-Witch-Hazel-Distillate,Raw Material,Ingredient,0.001,4.03,0.00403,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,LABL-TA-3.75x4.75-Room-Spray-4oz,Packaging,Label,1,0.31,0.31,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,M1006CL-Dome-Shrink-Band 66X175,Packaging,Safety Shrink Band,1,0.09,0.0912,Active,
B08HM5NB9C,TA-Room-Spray-Citrus-4oz,SPRAY-MIST-20-410-White-5.5-NEW,Packaging,Top Cover,1,0.33,0.33292,Active,
B081NLN9VW,TA-Stem-Cell-Peptide-Firming-Cream-2oz,TA-Rose-Stem-Cell-Peptide-Cream,Raw Material,Turnkey FG,1,,,Hibernated,
B081NMN191,TA-Exfoliating-Stem-Cell-Body-Scrub-8oz,TA-Rose-Stem-Cell-Scrub-8oz,Raw Material,Turnkey FG,1,,,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,BTL-1oz-Amber-J350,Packaging,Container/Pouch,1,,,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,CLEARECOBAG-4X5,Packaging,Eco Bags,1,0.07,0.06937,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,INSRT-TA-SHINGLES,Packaging,Insert,1,,,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,LABL-1.25-Shingles-Symtom-Relief-Balm-Top,Packaging,Label,1,,,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,LABL-4.9375x0.75-Shingles-Symtom-Relief-Balm-Side,Packaging,Label,1,,,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,M175-Shrink-Band-57x36,Packaging,Safety Shrink Band,1,0.01,0.01,Hibernated,
B07KPD8RXP,TA-Shingles-Relief-Balm-1oz,LID-TA-BLACK-L193B-TA-Shingles-Symptom-Relief-Balm-Pre-Labeled,Packaging,Top Cover,1,,,Hibernated,
