,,,,,,Powder COAs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PURCHASE ORDER DETAILS,,,,,,,,,,,,,DELIVERY DETAILS,,,,,,,,,,,,,COA DETAILS,,,PRICING DETAILS,,,,,,,,,PAYMENT DETAILS,,,,,,,,,,,,,,,REMARKS,,,,,,
DATE ISSUED,REFERENCE,PO #,ASIN,BOM ID,DESCRIPTION,ITEM STATUS/NOTES,CATEGORY,PRODUCT,QTY,UOM,SUPPIER,STATUS,ESTIMATED MFG COMPLETION DATE,ESTIMATED MFG LEAD TIME (DAYS),ESTIMATED SHIPPING LEAD TIME (DAYS),ESTIMATED ARRIVAL DATE,CURRENT EXPECTED ARRIVAL DATE,ACTUAL MFG COMPLETION DATE,ACTUAL MFG LEAD TIME (DAYS),ACTUAL SHIPPING LEAD TIME (DAYS),ACTUAL ARRIVAL DATE,MFG LEAD TIME VARIANCE,SHIPPING LEAD TIME VARIANCE,SHIP TO,CONFIDENTIAL FOR NOVAEO ONLY,COA FOR CUSTOMERS,MFG DATE,EXPIRY DATE,UNIT PRICE,AMOUNT,FREIGHT,DUTY/TAXES,OTHER CHARGES,TOTAL AMOUNT,Landed Cost/unit,PAYMENT TERM,FREIGHT TERM,INVOICE NO.,DOWN PAYMENT,DP DUE DATE,DP DATE PAID,BALANCE AMOUNT,BALANCE DUE DATE,BALANCE PAID DATE,Withn MFG SLA,Within Shipping SLA,Agreed SLA,Delivery TL,Within XSLA,Year,Month,Week,FINDINGS,Type,ASIN,ISKU/BOM,QTY,UOM,Status
2/14/2022,,2069,,RM-PWD-Tea-MatchGreen,,Organic Matcha,,,75,kg,Ikeda,CHECKED IN,2/20/2022,3,7,2/18/2022,2/25/2022,2/14/2022,0,11,2/25/2022,-6,4,Tampa,M400-21G14,M400-21G14,07/05/21,1/13/2023,$35.00 ,"$2,625.00 ",,,,"$2,625.00 ",$35.00 ,,,1719,,,,"$2,625.00 ",2/14/2022,2/14/2022,Yes,No,10,11,0,2022,Feb,7,UPS TN 1Z1AT0670317357521,Ingredient,,RM-PWD-Tea-MatchGreen,75,kg,
2/14/2022,,2071,,RM-PWD-Citicoline-Sodium,,Ready to ship 3/1/22,,,5,kg,Haigen,CHECKED IN,03/01/22,5,15,03/11/22,3/15/2022,03/01/22,15,16,3/17/2022,0,1,Tampa,22110112801,22110112801,11/28/2021,11/27/2023,$285.00 ,"$1,425.00 ",,,,"$1,425.00 ",$285.00 ,NET90,,22NK10C0301Y1951,,,,"$1,425.00 ",05/05/22,05/05/22,No,No,20,31,0,2022,Feb,7,FedEx TN 776219521250,Ingredient,,RM-PWD-Citicoline-Sodium,5,kg,
2/14/2022,,2068,,BTL-24-410-Cylinder-Round-8oz-White,,B302,,,"3,600",pcs,Container and Packaging,CHECKED IN,2/14/2022,5,7,2/24/2022,2/22/2022,2/14/2022,0,8,2/22/2022,0,1,Tampa,,,,,$0.29 ,"$1,033.20 ",,,,"$1,033.20 ",$0.29 ,NET45,,,,,,,,,Yes,No,12,8,1,2022,Feb,7,OLD DOMINION TN 59685344190,Container/Pouch,,BTL-24-410-Cylinder-Round-8oz-White,"3,600",pcs,
2/14/2022,,2070,,RM-PWD-Stevia-SG95RA60,,SG95RA60,,,160,kg,"Changsha Huir Biological-Tech Co., LTD (Huir)",CHECKED IN,2/16/2022,5,7,2/23/2022,03/05/22,2/18/2022,4,11,03/01/22,2,4,Tampa,19071527,19071527,7/15/2019,7/14/2022,$23.00 ,"$3,680.00 ",,,,"$3,680.00 ",$23.00 ,NET30,,2070,,,,"$3,680.00 ",3/19/2022,3/19/2022,Yes,No,12,15,0,2022,Feb,7,FedEx TN 9845970120,Ingredient,,RM-PWD-Stevia-SG95RA60,160,kg,
2/14/2022,,2072,,RM-MENTHOL,,,,,10,lbs,Bulk Apothecary,CHECKED IN,2/16/2022,5,7,2/24/2022,2/24/2022,2/16/2022,2,8,2/24/2022,0,1,Tampa,,,,,$35.00 ,$350.00 ,$13.32 ,,,$363.32 ,$36.33 ,CBS,,,,,,,,,Yes,No,12,10,1,2022,Feb,7,UPS TN 1Z4749270395477353,Ingredient,,RM-MENTHOL,10,lbs,
2/22/2022,2/21/22,117062,,LABL-AY-6.125x0.5625-Warrior-1-Spot-Jar,,#1263,,,"1,000",pcs,Wizard Labels,CHECKED IN,03/06/22,5,7,3/13/2022,03/08/22,03/06/22,12,2,03/08/22,0,-5,Tampa,,,,,$0.33 ,$330.00 ,,,,$330.00 ,$0.33 ,CBS,,,,,,,,,No,Yes,12,14,0,2022,Feb,8,UPS TN 1ZE02E120358338565,Label,,LABL-AY-6.125x0.5625-Warrior-1-Spot-Jar,"1,000",pcs,
2/22/2022,,2074,,WL-Invisible-Spot-Treatment-PLSF,,,,,"1,656",pcs,PLSF,CHECKED IN,2/22/2022,0,7,2/24/2022,2/24/2022,2/22/2022,0,2,2/24/2022,0,-5,Tampa,,,,,$2.49 ,"$4,123.44 ",,,,"$4,123.44 ",$2.49 ,100% Due on Receipt,,,,,,,,,,Yes,7,2,1,2022,Feb,8,FedEx TN 776108072338,White Label,,WL-Invisible-Spot-Treatment-PLSF,"1,656",pcs,
2/22/2022,2/21/22,30937,,RM-LEMONGRASS-WATER,,,,,2,gal,Organic Creations,CHECKED IN,03/09/22,5,7,3/16/2022,3/21/2022,03/10/22,16,11,3/21/2022,1,4,Tampa,,,,,$24.50 ,$49.00 ,$32.00 ,15,,$96.00 ,$48.00 ,Advance Payment,,,,,,,,,No,No,12,27,0,2022,Feb,8,FedEx TN 776292748357,Ingredient,,RM-LEMONGRASS-WATER,2,gal,
2/22/2022,2/21/22,2078,,RM-PWD-L-Theanine,,,,,25,kg,Nutravative,CHECKED IN,03/11/22,5,7,3/17/2022,3/16/2022,03/11/22,17,5,3/16/2022,0,-2,Tampa,20210530905,20210530905,05/11/21,05/10/23,$34.00 ,$850.00 ,,,,$850.00 ,$34.00 ,NET30,,26793,,,,$850.00 ,04/10/22,04/12/22,No,Yes,12,22,0,2022,Feb,8,UPS TN 1ZE06Y270392302346,Ingredient,,RM-PWD-L-Theanine,25,kg,
2/22/2022,2/21/22,392652,,RM-Chamomile-Blue-Essential-Oil,,,,,8,oz,Lebermuth,CHECKED IN,3/15/2022,8,7,3/15/2022,3/21/2022,3/15/2022,21,6,3/21/2022,0,-1,Tampa,,,,,$48.75 ,$390.00 ,,,,$390.00 ,$48.75 ,NET 30,,404528,,,,,,,No,Yes,15,27,0,2022,Feb,8,FedEx TN 549723212942,Ingredient,,RM-Chamomile-Blue-Essential-Oil,8,oz,
2/22/2022,2/21/22,2071,,RM-PWD-AlphaGPC,,,,,25,kg,Haigen,CHECKED IN,03/01/22,5,20,3/20/2022,3/20/2022,03/01/22,7,17,3/18/2022,0,-3,Tampa,22110122601,22110122601,12/26/2021,12/25/2023,$108.00 ,"$2,700.00 ",,,,"$2,700.00 ",$108.00 ,NET90,,22NK10C0301Y1951A,,,,"$2,700.00 ",05/05/22,05/05/22,No,Yes,25,24,1,2022,Feb,8,FedEx TN 776219365713,Ingredient,,RM-PWD-AlphaGPC,25,kg,
03/03/22,2/28/2022,117389,,LABL-NS-6x5-Liquid-Stevia-US-8oz,,[5.00 x 6.00] #1235,,,"6,000",pcs,Wizard Labels,CHECKED IN,03/11/22,5,7,3/16/2022,3/16/2022,03/11/22,8,5,3/16/2022,0,-2,Tampa,,,,,$0.20 ,"$1,200.00 ",,,,"$1,200.00 ",$0.20 ,CBS,,,,,,,,,No,Yes,12,13,0,2022,Mar,9,UPS TN 1ZE02E120359365971,Label,,LABL-NS-6x5-Liquid-Stevia-US-8oz,"6,000",pcs,
03/03/22,2/28/2022,117389,,LABEL AY-Here-Comes-The-Sun-Room-Spray 4oz,,[3.75x4.75] #1222,,,"1,200",pcs,Wizard Labels,CHECKED IN,03/11/22,5,7,3/16/2022,3/16/2022,03/11/22,8,5,3/16/2022,0,-2,Tampa,,,,,$0.38 ,$456.00 ,,,,$456.00 ,$0.38 ,CBS,,,,,,,,,No,Yes,12,13,0,2022,Mar,9,UPS TN 1ZE02E120359365971,Label,,LABEL AY-Here-Comes-The-Sun-Room-Spray 4oz,"1,200",pcs,
03/03/22,2/28/2022,117389,,LABL-TA-1.25x7.125-Scar-Cream-Side,,"[1.250""h x 7.125""w] #1168",,,"1,000",pcs,Wizard Labels,CHECKED IN,03/11/22,5,7,3/16/2022,3/16/2022,03/11/22,8,5,3/16/2022,0,-2,Tampa,,,,,$0.34 ,$340.00 ,,,,$340.00 ,$0.34 ,CBS,,,,,,,,,No,Yes,12,13,0,2022,Mar,9,UPS TN 1ZE02E120359365971,,,LABL-TA-1.25x7.125-Scar-Cream-Side,"1,000",pcs,
03/03/22,2/28/2022,114779,,RM-Polysorbate-20,,,,,105,lbs,MYO,CHECKED IN,3/14/2022,5,7,3/20/2022,3/25/2022,3/14/2022,11,4,3/18/2022,,,Tampa,,,,,$4.76 ,$499.80 ,$88.00 ,$42.00 ,,$629.80 ,$6.00 ,CBS,,,,,,,,,No,Yes,12,15,0,2022,Mar,9,,Ingredient,,RM-Polysorbate-20,105,lbs,
03/03/22,2/28/2022,137497,,RM-Euxyl-PE-9010,,,,,9,lbs,Lotion Crafter,CHECKED IN,5/20/2022,20,7,5/29/2022,06/02/22,5/20/2022,78,13,06/02/22,0,6,Tampa,,,,,$17.31 ,$155.79 ,$20.55 ,,,$176.34 ,$19.59 ,CBS,,,,,,,,,No,No,27,91,0,2022,Mar,9,UPS TN 1ZY919490398749082,Ingredient,,RM-Euxyl-PE-9010,9,lbs,
03/03/22,2/28/2022,2079,,RM-PWD-Green-Coffee-Bean-Extract,,,,,50,kg,Jiaherb,CHECKED IN,03/11/22,5,7,3/18/2022,3/18/2022,03/11/22,8,6,3/17/2022,0,-1,Tampa,JLKFD-T-151903,JLKFD-T-151903,03/08/21,02/09/24,$35.00 ,"$1,750.00 ",$175.00 ,,,"$1,925.00 ",$38.50 ,NET30,,118234,,,,"$1,925.00 ",04/12/22,04/12/22,No,Yes,12,14,0,2022,Mar,9,UPS TN 1Z059FY00356706158,Ingredient,,RM-PWD-Green-Coffee-Bean-Extract,50,kg,
03/03/22,2/28/2022,2082,,RM-PWD-Tea-Sencha-Green-Tea-Extract,,Arrnge split shipment - air+sea,,,300,kg,Hunan Minglun Tea,CHECKED IN,3/29/2022,15,25,4/23/2022,09/08/22,06/11/22,100,89,09/08/22,74,64,Tampa,,,,,$16.97 ,"$5,091.00 ","$1,025.00 ",,,"$6,116.00 ",$20.39 ,CBS,,,,,,,,,No,No,40,189,0,2022,Mar,9,"Arriving in CFS Tampa 9/1, delayed because of the holiday",Ingredient,,RM-PWD-Tea-Sencha-Green-Tea-Extract,300,kg,
03/03/22,2/28/2022,2076,,TA-Crepey-Skin-Repair-Treatment-8oz-HS,,Direct Shipment to AMZ,,,480,pcs,Health Specialty,CHECKED IN,5/14/2022,72,7,06/10/22,6/22/2022,6/14/2022,103,3,6/17/2022,31,-4,Tampa,,,,,$2.20 ,"$1,056.00 ",$110.40 ,,$12.00 ,"$1,178.40 ",$2.46 ,NET30,,6069,,,,"$1,068.00 ",7/15/2022,7/15/2022,No,Yes,79,106,0,2022,Mar,9,UPS TN 1ZR7X8570397643298,Turnkey FG,B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,480,pcs,
03/03/22,2/28/2022,2076,,TA-Crepey-Skin-Repair-Treatment-8oz-HS,,,,,"4,520",pcs,Health Specialty,CHECKED IN,5/14/2022,72,7,06/10/22,6/27/2022,6/14/2022,103,15,6/29/2022,31,8,Tampa,,,,,$2.20 ,"$9,944.00 ","$1,039.60 ",,$113.00 ,"$11,096.60 ",$2.46 ,NET30,,6069,,,,"$10,057.00 ",7/15/2022,7/15/2022,No,No,79,118,0,2022,Mar,9,FedEx 8947350753,Turnkey FG,B074F45K6P,TA-Crepey-Skin-Repair-Treatment-8oz,"4,520",pcs,
03/03/22,2/28/2022,2076,,WL-Crepey-Lotion-8oz-HS,,,,,"2,000",pcs,Health Specialty,CHECKED IN,5/14/2022,72,7,06/10/22,6/27/2022,6/14/2022,103,15,6/29/2022,31,8,Tampa,,,,,$2.20 ,"$4,400.00 ",$460.00 ,,$50.00 ,"$4,910.00 ",$2.46 ,NET30,,6069,,,,"$4,450.00 ",7/15/2022,7/15/2022,No,No,79,118,0,2022,Mar,9,FedEx 8947350753,White Label,,WL-Crepey-Lotion-8oz-HS,"2,000",pcs,
03/03/22,2/28/2022,BP_003,,RM-PWD-Organic-Monk-Fruit-Extract-10%,,,,,600,kg,Haigen,CHECKED IN,3/18/2022,7,7,3/25/2022,04/01/22,3/18/2022,15,14,04/01/22,0,7,Tampa,22110112402,22110112402,11/24/2021,11/23/2023,$77.00 ,"$46,200.00 ",$628.00 ,,,"$46,828.00 ",$78.05 ,NET60,,22NK10S0317Y1962,,,,"$46,200.00 ",5/22/2022,5/22/2022,No,No,14,29,0,2022,Mar,9,FedEx TN 7493141692,Ingredient,,RM-PWD-Organic-Monk-Fruit-Extract-10%,600,kg,
03/03/22,2/28/2022,WB673841,,RM-PWD-SALICYLIC-ACID,,,,,35,lbs,Essential Wholesale Labs,CHECKED IN,3/15/2022,5,7,04/01/22,3/21/2022,3/15/2022,12,6,3/21/2022,0,-1,Tampa,,,,,$15.38 ,$538.30 ,$44.52 ,,,$582.82 ,$16.65 ,CBS,,,,,,,,,No,Yes,12,18,0,2022,Mar,9,OOS - BACK ORDERED FILL DATE 3/26,Ingredient,,RM-PWD-SALICYLIC-ACID,35,lbs,
03/03/22,2/28/2022,269600,,CLEARECOBAG-6X8,,Split Shipment 10k each,,,"10,000",pcs,EcoEnclose,CHECKED IN,03/10/22,5,7,03/11/22,03/11/22,03/10/22,7,1,03/11/22,0,-6,Tampa,,,,,$0.05 ,$484.00 ,$32.00 ,,,$516.00 ,$0.05 ,NET30,,269600,,,,,04/10/22,04/10/22,No,Yes,12,8,1,2022,Mar,9,UPS TN 1Z6E02930391172643,Eco Bags,,CLEARECOBAG-6X8,"10,000",pcs,
03/03/22,,2075,,CAP-24-410-Dispensing-Lid-White-L381WH,,,,,"1,680",pcs,Container and Packaging,CHECKED IN,03/04/22,5,7,03/11/22,03/11/22,03/08/22,5,8,3/16/2022,4,1,Shay Labs,,,,,$0.20 ,$330.22 ,,,,$330.22 ,$0.20 ,NET45,,1687533,,,,$330.22 ,4/13/2022,4/13/2022,,No,12,13,0,2022,Mar,9,UPS TN 1Z765F490395301298,,,CAP-24-410-Dispensing-Lid-White-L381WH,"1,680",pcs,
03/03/22,,2075,,BTL-24-410-Round-White-B318W,,B318W,,,"1,680",pcs,Container and Packaging,CHECKED IN,03/04/22,5,7,03/11/22,03/11/22,03/08/22,5,8,3/16/2022,4,1,Shay Labs,,,,,$0.31 ,$522.14 ,,,,$522.14 ,$0.31 ,NET45,,1687533,,,,$522.19 ,4/13/2022,4/13/2022,,No,12,13,0,2022,Mar,9,UPS TN 1Z765F490395301298,,,BTL-24-410-Round-White-B318W,"1,680",pcs,
03/08/22,,117438,,LABL-NS-6x5-Liquid-Stevia-US-8oz,,[5.00 x 6.00] #1235,,,"8,000",pcs,Wizard Labels,CHECKED IN,3/13/2022,5,7,3/18/2022,3/23/2022,3/15/2022,7,1,3/16/2022,2,-6,Tampa,,,,,$0.19 ,"$1,520.00 ",,,,"$1,520.00 ",$0.19 ,CBS,,,,,,,,,No,Yes,12,8,1,2022,Mar,10,UPS TN 1ZE02E120358312109,Label,,LABL-NS-6x5-Liquid-Stevia-US-8oz,"8,000",pcs,
03/08/22,,2077,,WL-Body-Wash-8oz-PLSF,,,,,440,pcs,Shay Labs,CHECKED IN,4/15/2022,28,7,4/15/2022,4/15/2022,04/10/22,33,4,4/14/2022,-5,-3,Tampa,,,,,$5.00 ,"$2,200.00 ",,,,"$2,200.00 ",$5.00 ,50 DP/50 NET60,,,"$3,500.00 ",03/11/22,03/11/22,"$3,500.00 ",4/30/2022,4/30/2022,No,Yes,35,37,0,2022,Mar,10,UPS TN 1Z4W179W0320025214,,,WL-Body-Wash-8oz-PLSF,440,pcs,
03/08/22,,2077,,WL-Body-Wash-8oz-PLSF,,,,,484,pcs,Shay Labs,CHECKED IN,4/20/2022,28,7,4/25/2022,4/25/2022,4/20/2022,43,1,4/21/2022,0,-6,Tampa,,,,,$5.00 ,"$2,420.00 ",,,,"$2,420.00 ",$5.00 ,50 DP/50 NET60,,,,,,,,,No,Yes,35,44,0,2022,Mar,10,UPS TN 1Z4W179W0334641317,,,WL-Body-Wash-8oz-PLSF,484,pcs,
03/08/22,,2077,,WL-Body-Wash-8oz-Shay,,,,,466,pcs,Shay Labs,CHECKED IN,4/20/2022,28,7,4/25/2022,4/29/2022,4/20/2022,43,9,4/29/2022,0,2,Tampa,,,,,$5.00 ,"$2,330.00 ",,,,"$2,330.00 ",$5.00 ,50 DP/50 NET60,,,,,,,,,No,No,35,52,0,2022,Mar,10,UPS TN 1Z4W179W0312068916,White Label,,WL-Body-Wash-8oz-Shay,466,pcs,
03/09/22,,1.35E+17,,PCH-4oz-TH-New-Preprinted,,"5.125” W x 8.125” H+ 3.25” G (split shipment 4k Air, 6k sea 30 days)",,,"4,000",pcs,Yason Pack,CHECKED IN,3/28/2022,15,25,4/15/2022,4/15/2022,04/02/22,24,13,4/15/2022,5,-12,Tampa,1.35E+17,1.35E+17,,,$0.08 ,$316.00 ,$202.00 ,,,$518.00 ,$0.13 ,CBS,,YSC20220309,,,,,,,No,Yes,40,37,1,2022,Mar,10,UPS TN 1Z94RF530409361703,,,PCH-4oz-TH-New-Preprinted,"4,000",pcs,
03/09/22,,1.35E+17,,PCH-4oz-TH-New-Preprinted,,"5.125” W x 8.125” H+ 3.25” G (split shipment 4k Air, 6k sea 30 days)",,,"6,000",pcs,Yason Pack,CHECKED IN,3/28/2022,15,25,5/15/2022,5/25/2022,04/02/22,24,37,05/09/22,5,12,Tampa,,,,,$0.08 ,$474.00 ,$202.00 ,,,$676.00 ,$0.11 ,CBS,,YSC20220309,,,,,,,No,No,40,61,0,2022,Mar,10,UPS TN 1Z84V5680311395460,,,PCH-4oz-TH-New-Preprinted,"6,000",pcs,
03/09/22,,117438,,LABL-TA-3.75x4.75-Shower-Spray-4oz,,[3.750 x 4.750] #1193,,,500,pcs,Wizard Labels,CHECKED IN,3/13/2022,5,7,3/18/2022,3/23/2022,3/15/2022,6,1,3/16/2022,2,-6,Tampa,,,,,$0.69 ,$345.00 ,,,,$345.00 ,$0.69 ,CBS,,,,,,,,,No,Yes,12,7,1,2022,Mar,10,UPS TN 1ZE02E120358312109,Label,,LABL-TA-3.75x4.75-Shower-Spray-4oz,500,pcs,
03/09/22,,117483,,LABL-TA-3.75x4.75-Sleep-Spray-4oz,,[3.750 x 4.750] #1191,,,500,pcs,Wizard Labels,CHECKED IN,3/15/2022,5,7,3/20/2022,3/20/2022,3/15/2022,6,2,3/17/2022,0,-5,Tampa,,,,,$0.69 ,$345.00 ,,,,$345.00 ,$0.69 ,CBS,,,,,,,,,No,Yes,12,8,1,2022,Mar,10,UPS TN 1ZE02E120359672595,Label,,LABL-TA-3.75x4.75-Sleep-Spray-4oz,500,pcs,
03/09/22,,117483,,LABL-TA-3.75x4.75-Yoga-Mat-Spray-4oz,,[3.750 x 4.750] #1189,,,500,pcs,Wizard Labels,CHECKED IN,3/15/2022,5,7,3/20/2022,3/20/2022,3/15/2022,6,2,3/17/2022,0,-5,Tampa,,,,,$0.69 ,$345.00 ,,,,$345.00 ,$0.69 ,CBS,,,,,,,,,No,Yes,12,8,1,2022,Mar,10,UPS TN 1ZE02E120359672595,Label,,LABL-TA-3.75x4.75-Yoga-Mat-Spray-4oz,500,pcs,
03/09/22,,117483,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,,[4.750 x 5.750] #1194,,,500,pcs,Wizard Labels,CHECKED IN,3/15/2022,5,7,3/20/2022,3/20/2022,3/15/2022,6,2,3/17/2022,0,-5,Tampa,,,,,$0.75 ,$375.00 ,,,,$375.00 ,$0.75 ,CBS,,,,,,,,,No,Yes,12,8,1,2022,Mar,10,UPS TN 1ZE02E120359672595,Label,,LABL-TA-5.75x4.75-Acne-Eliminating-Body-Spray-8oz,500,pcs,
03/09/22,,2667559,,RM-Cashmere-Pear-Fragrance-Oil,,,,,32,oz,Wholesale Supplies Plus,CHECKED IN,3/22/2022,5,7,3/29/2022,3/29/2022,3/22/2022,13,9,3/31/2022,0,2,Tampa,,,,,$2.60 ,$83.20 ,,,,$83.20 ,$2.60 ,CBS,,,,,,,,,No,No,12,22,0,2022,Mar,10,UPS TN 1ZA0138R0323175092,Ingredient,,RM-Cashmere-Pear-Fragrance-Oil,32,oz,
03/09/22,,310024,,RM-ROSE-WATER,,,,,5,gal,Organic Creations,CHECKED IN,03/12/22,5,7,3/18/2022,3/21/2022,03/12/22,3,9,3/21/2022,0,2,Tampa,,,,,$24.50 ,$122.50 ,$40.74 ,,,$163.24 ,$32.65 ,Advance Payment,,,,,,,,,Yes,No,12,12,1,2022,Mar,10,FedEx TN 776292748379,Ingredient,,RM-ROSE-WATER,5,gal,
03/09/22,,2080,,M1006CL-Dome-Shrink-Band 66X175,,,,,"5,000",pcs,Container and Packaging,CHECKED IN,3/25/2022,10,7,3/29/2022,3/30/2022,3/25/2022,16,11,04/05/22,0,4,Tampa,,,,,$0.06 ,$294.30 ,$18.20 ,,,$312.50 ,$0.06 ,NET45,,1467762,,,,$312.50 ,04/12/22,04/12/22,No,No,17,27,0,2022,Mar,10,UPS TN 1Z8164390373338312,Safety Shrink Band,,M1006CL-Dome-Shrink-Band 66X175,"5,000",pcs,
03/09/22,,147062,,M1421CL-Dome-Shrink-Dome-90mmx220mm,,,,,"10,000",pcs,Container and Packaging,CHECKED IN,03/05/22,14,7,3/22/2022,3/22/2022,03/05/22,-4,24,3/29/2022,0,17,Tampa,,,,,$0.11 ,"$1,140.00 ",,,,"$1,140.00 ",$0.11 ,NET45,,,,,,,,,Yes,No,21,20,1,2022,Mar,10,UPS TN 1Z8164390373794105,,,M1421CL-Dome-Shrink-Dome-90mmx220mm,"10,000",pcs,
03/09/22,,103861439,,RM-TA-LAVENDER-ESSENTIAL-OIL-TMP,,,,,25,lbs,Bulk Apothecary,CHECKED IN,3/25/2022,12,7,04/01/22,3/29/2022,3/25/2022,16,4,3/29/2022,0,-3,Tampa,,,,,$30.40 ,$760.00 ,,,,$760.00 ,$30.40 ,CBS,,,,,,,,,No,Yes,19,20,0,2022,Mar,10,UPS TN 1Z4749270399752548,Ingredient,,RM-TA-LAVENDER-ESSENTIAL-OIL-TMP,25,lbs,
03/10/22,,2081,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-OG-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-OG-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Caramel-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Caramel-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Toffee-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Toffee-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Chocolate-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Chocolate-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Vanilla-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,Label,,LABL-NS-Shrink-Sleeve-Liquid-Stevia-Vanilla-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-6x5-Monk-Fruit-Liquid-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,,,LABL-NS-6x5-Monk-Fruit-Liquid-US-2oz,550,pcs,
03/10/22,,2081,,LABL-NS-6x5-Monk-Fruit-Liquid-Stevia-US-2oz,,,,,550,pcs,Traco Packaging,CHECKED IN,4/15/2022,28,7,4/21/2022,4/29/2022,4/28/2022,49,1,4/29/2022,13,-6,Tampa,,,,,$0.22 ,$120.68 ,,,,$120.68 ,$0.22 ,Advance Payment,,,,,,,,,No,Yes,35,50,0,2022,Mar,10,UPS TN 1Z8164390373735124,,,LABL-NS-6x5-Monk-Fruit-Liquid-Stevia-US-2oz,550,pcs,
03/10/22,,310024,,RM-CLARY-SAGE-WATER,,,,,5,gal,Organic Creations,CHECKED IN,03/12/22,5,7,3/18/2022,3/21/2022,03/12/22,2,9,3/21/2022,0,2,Tampa,,,,,$16.80 ,$84.00 ,$24.83 ,,,$108.83 ,$21.77 ,Advance Payment,,,,,,,,,Yes,No,12,11,1,2022,Mar,10,FedEx TN 776292748379,Ingredient,,RM-CLARY-SAGE-WATER,5,gal,
03/10/22,,310024,,RM-EUCALYPTUS-WATER,,,,,5,gal,Organic Creations,CHECKED IN,03/12/22,5,7,3/18/2022,3/21/2022,03/12/22,2,9,3/21/2022,0,2,Tampa,,,,,$16.20 ,$81.00 ,$24.83 ,,,$105.83 ,$21.17 ,Advance Payment,,,,,,,,,Yes,No,12,11,1,2022,Mar,10,FedEx TN 776292748379,Ingredient,,RM-EUCALYPTUS-WATER,5,gal,
03/10/22,,310024,,RM-SPEARMINT-WATER,,,,,5,gal,Organic Creations,CHECKED IN,03/12/22,5,7,3/18/2022,3/21/2022,03/12/22,2,9,3/21/2022,0,2,Tampa,,,,,$16.80 ,$84.00 ,$24.83 ,,,$108.83 ,$21.77 ,Advance Payment,,,,,,,,,Yes,No,12,11,1,2022,Mar,10,FedEx TN 776292748379,Ingredient,,RM-SPEARMINT-WATER,5,gal,
